sample_id,domain,role_family,target_role,competency,question,answer,role_relevance,star_structure,evidence_specificity,technical_accuracy,communication_clarity,self_awareness,evidence_level,weakness_tags,need_clarification,clarification_type,final_score_0_100,final_score_0_1,quality_label,has_tool,has_metric,has_impact,has_action,has_context,answer_length_words
AQD-D10419,Information & Technology,Data & AI,AI Engineer,Career Motivation & Fit,"Di industri IT perkembangannya kan cepat banget ya. Sebagai seorang AI Engineer, bagaimana cara kamu biasanya belajar atau beradaptasi dengan teknologi baru?","Di industri AI yang bergerak sangat cepat ini, saya biasanya mengikuti pendekatan 'Just-in-Time Learning'. Saya membagi waktu belajar menjadi tiga pilar: membaca paper riset dari arXiv setiap pagi, mengikuti komunitas open source, dan melakukan eksperimen langsung lewat proyek side-project. Sebagai contoh, saat tim kami menghadapi masalah bottleneck dalam deployment model LLM, saya menyadari bahwa metode inferensi yang kami gunakan terlalu memakan resource. Saya mengambil inisiatif untuk mempelajari teknik model quantization dan TensorRT-LLM secara intensif selama dua minggu. Setelah itu, saya mengimplementasikan teknik tersebut pada pipeline produksi kami. Hasilnya sangat signifikan, kami berhasil menekan latency inferensi dari 800ms menjadi 150ms per request, sekaligus mengurangi penggunaan memori GPU sebesar 40%. Ini membuktikan bahwa adaptasi teknologi bukan sekadar mengikuti tren, tapi mencari solusi teknis yang tepat untuk efisiensi sistem yang kita bangun.",95,98,95,95,98,90,5,,False,none,95.4,0.954,Strong,1,1,1,1,1,129
AQD-670882,Information & Technology,Data & AI,AI Engineer,Career Motivation & Fit,"Kalau kamu diterima di posisi AI Engineer ini, apa target atau harapan terbesarmu dalam 1 sampai 2 tahun ke depan?","Wah, pertanyaan yang menarik ya. Kalau ngomongin target, jujur saya sebenarnya lebih suka bahas tentang hobi saya sih. Saya itu sangat passionate di dunia kuliner, terutama bikin kopi manual brew. Jadi, kalau ditanya target 1-2 tahun ke depan, saya berharap bisa buka kedai kopi sendiri karena menurut saya industri kopi itu punya ritme yang lebih menenangkan daripada dunia coding yang bikin pusing. Lagipula, kalau di kedai kopi kan saya bisa ketemu banyak orang baru setiap hari, beda banget sama kerjaan IT yang biasanya cuma mantengin layar monitor seharian, jadi saya rasa itu lebih cocok buat pengembangan diri saya ke depannya.",20,20,20,20,30,20,1,role_relevance_low;communication_unclear;lack_of_career_alignment,True,role_relevance,21.0,0.21,Weak,0,0,0,0,0,100
AQD-51506C,Information & Technology,Data & AI,AI Engineer,Career Motivation & Fit,"Kalau kamu diterima di posisi AI Engineer ini, apa target atau harapan terbesarmu dalam 1 sampai 2 tahun ke depan?","Dalam satu sampai dua tahun ke depan, saya ingin fokus sepenuhnya pada optimalisasi arsitektur model di sini. Secara spesifik, saya berencana melakukan implementasi deep quantization pada model Transformer yang kita gunakan. Saya akan memanipulasi weight-nya menjadi INT8 atau bahkan FP8 dengan teknik Post-Training Quantization agar inferensi pada edge device bisa jauh lebih efisien. Saya juga ingin melakukan eksperimen dengan teknik pruning pada layer attention agar sparsity matrix-nya meningkat secara drastis, yang mana ini akan mengurangi latensi kalkulasi matriks secara signifikan. Selain itu, saya berencana melakukan migrasi pipeline training dari PyTorch standar ke TensorRT untuk memaksimalkan penggunaan CUDA cores pada GPU kita melalui kernel fusion yang lebih agresif. Saya akan memastikan bahwa semua bottleneck di layer konvolusional bisa diselesaikan melalui optimasi memori pada level kernel, sehingga alokasi resource di server bisa berjalan dengan sangat padat.",70,50,80,90,50,40,3,impact_missing;measurable_result_missing;business_alignment_missing,True,impact,66.0,0.66,Average,1,0,0,1,1,134
AQD-8E4666,Information & Technology,Data & AI,AI Engineer,Career Motivation & Fit,"Kalau kamu diterima di posisi AI Engineer ini, apa target atau harapan terbesarmu dalam 1 sampai 2 tahun ke depan?","Jujur, kalau bicara target 1 sampai 2 tahun ke depan, saya ingin merefleksikan pengalaman saya sebelumnya. Dulu, saya pernah melakukan kesalahan fatal saat melakukan deployment model rekomendasi ke produksi. Saya lupa melakukan stress test pada pipeline data, yang mengakibatkan latensi membengkak drastis dan sistem down selama hampir dua jam. Itu adalah titik terendah saya sebagai engineer. Namun, saya tidak berhenti di situ. Saya segera melakukan isolasi sistem dan melakukan roll-back dalam 15 menit. Setelah itu, saya menganalisis bottleneck di layer inference dan mengganti arsitektur request menjadi asynchronous menggunakan FastAPI dan Redis caching. Hasilnya, latensi turun 70% dan throughput meningkat dua kali lipat. Belajar dari sana, target saya di posisi AI Engineer ini adalah membangun sistem AI yang tidak hanya canggih secara model, tapi juga memiliki ketahanan operasional yang sangat tinggi. Saya ingin memimpin migrasi pipeline data yang scalable agar kejadian serupa tidak terulang dan memastikan metrik akurasi serta uptime model mencapai standar 99,9%. Saya ingin memastikan teknologi yang saya bangun memberikan nilai bisnis yang terukur, stabil, dan bisa berkembang sesuai kebutuhan perusahaan dalam skala masif.",95,98,92,95,96,94,5,,False,none,95.0,0.95,Strong,1,1,1,1,1,175
AQD-D3FD2D,Information & Technology,Data & AI,AI Engineer,Teamwork & Collaboration,Ceritakan pengalamanmu saat harus bekerja sama dalam tim untuk menyelesaikan sebuah proyek IT. Apa peran spesifikmu dan bagaimana kamu menangani perbedaan pendapat jika ada?,"Jadi kalau bicara soal kerja sama tim, sebenarnya saya punya pengalaman menarik waktu saya bantu kakak saya buka usaha kuliner. Waktu itu kami lagi sibuk sekali mengelola antrean pelanggan di akhir pekan. Kalau ada beda pendapat soal menata meja atau menentukan menu spesial, saya biasanya langsung ikut saja apa kata kakak saya supaya tidak ribut, karena menurut saya yang penting bisnisnya jalan lancar dan tidak ada konflik. Soal proyek IT, ya mungkin mirip-mirip saja lah prinsipnya, yang penting kan semua orang saling mengerti satu sama lain tanpa harus terlalu teknis dalam berdebat.",20,25,20,10,30,20,1,role_relevance_low;communication_unclear;evasive_tangent,True,role_relevance,20.5,0.205,Weak,0,0,0,0,0,92
AQD-8B5433,Information & Technology,Data & AI,AI Engineer,Teamwork & Collaboration,Ceritakan pengalamanmu saat harus bekerja sama dalam tim untuk menyelesaikan sebuah proyek IT. Apa peran spesifikmu dan bagaimana kamu menangani perbedaan pendapat jika ada?,"Dalam proyek terakhir kami, kami berhasil mengembangkan model AI untuk optimasi rantai pasok. Proyek ini sukses besar karena kami berhasil meningkatkan efisiensi operasional sebesar 35% dan menekan biaya logistik hingga 200 ribu dolar per kuartal. Selama proyek, kami selalu berdiskusi dalam tim setiap kali ada perbedaan pendapat. Kami percaya bahwa keputusan kolektif adalah yang terbaik. Ketika tim dihadapkan pada pemilihan arsitektur model, kami melakukan riset bersama dan kami memutuskan untuk menggunakan pendekatan yang paling disetujui oleh anggota tim. Kami sangat bangga karena hasil kerja tim kami diakui oleh manajemen sebagai salah satu pencapaian terbaik tahun ini.",65,60,50,60,70,50,3,contribution_unclear;lack_of_personal_ownership;vague_technical_role,True,contribution,59.25,0.5925,Average,0,1,1,1,1,96
AQD-4C0DB0,Information & Technology,Data & AI,AI Engineer,Teamwork & Collaboration,Ceritakan pengalamanmu saat harus bekerja sama dalam tim untuk menyelesaikan sebuah proyek IT. Apa peran spesifikmu dan bagaimana kamu menangani perbedaan pendapat jika ada?,"Jadi, saya pernah membuat kesalahan fatal di proyek sebelumnya saat menjabat sebagai AI Engineer. Saya melakukan deployment model rekomendasi ke production tanpa melakukan shadow testing yang memadai, yang mengakibatkan latensi API membengkak drastis hingga 5 detik dan sistem sempat down selama 30 menit. Saya sangat menyesali keteledoran itu. Namun, saya segera mengakui kesalahan saya kepada tim dan mengambil inisiatif untuk memimpin upaya perbaikan. Saya membagi tim menjadi dua: tim rollback untuk menstabilkan sistem dan tim investigasi untuk melakukan root cause analysis menggunakan logging dari ELK Stack. Saya segera melakukan optimasi pada query database dan menerapkan teknik model quantization untuk mengurangi footprint memori. Setelah 6 jam kerja intensif, kami berhasil menurunkan latensi rata-rata dari 5 detik menjadi 150 milidetik. Selain itu, saya mengusulkan implementasi pipeline CI/CD dengan tahap Canary Deployment yang otomatis untuk mencegah kejadian serupa terulang. Hasilnya, performa sistem meningkat 40% lebih cepat dibandingkan sebelum insiden, dan tingkat ketersediaan sistem kami mencapai 99,99% selama enam bulan setelah kejadian tersebut.",95,98,95,92,96,100,5,,False,none,95.75,0.9575,Strong,1,1,1,1,1,159
AQD-948F62,Information & Technology,Data & AI,AI Engineer,Adaptability & Problem Solving,Pernahkah kamu menghadapi situasi di mana spesifikasi proyek tiba-tiba berubah padahal tenggat waktu sudah dekat? Ceritakan bagaimana kamu merespons dan menyelesaikannya.,"Ya, tentu saja. Jadi waktu itu kami sedang menggunakan PyTorch dan TensorFlow untuk membangun arsitektur LLM berbasis Transformer dengan integrasi Kubernetes di Google Cloud Platform. Kami juga mengimplementasikan Docker untuk containerization, lalu menggunakan Kafka untuk data pipeline, ditambah Redis sebagai caching layer dan MongoDB untuk database. Kami sempat mencoba mengoptimalkan model dengan ONNX runtime, TensorRT, dan teknik quantization menggunakan BitsAndBytes, sembari memastikan integrasi CI/CD dengan Jenkins dan GitHub Actions berjalan lancar di lingkungan AWS EKS dengan Terraform. Kami juga mempertimbangkan penggunaan LangChain untuk chaining agent-nya agar performanya lebih optimal dengan integrasi vector database seperti Pinecone dan Milvus.",45,20,25,50,30,20,1,context_missing;measurable_result_missing;buzzword_salad;lack_of_action,True,context,32.75,0.3275,Weak,1,0,0,0,0,97
AQD-8C730C,Information & Technology,Data & AI,AI Engineer,Adaptability & Problem Solving,Pernahkah kamu menghadapi situasi di mana spesifikasi proyek tiba-tiba berubah padahal tenggat waktu sudah dekat? Ceritakan bagaimana kamu merespons dan menyelesaikannya.,"Jadi, waktu itu H-3 sebelum deployment model LLM kita, stakeholder minta perubahan drastis pada domain knowledge-nya. Awalnya saya pakai RAG dengan FAISS, tapi karena ada perubahan spesifikasi, saya harus merombak pipeline embedding saya. Saya memutuskan untuk beralih dari model Sentence-Transformer standar ke arsitektur HNSW graph dengan parameter ef_construction yang disesuaikan secara dinamis agar trade-off antara latensi inferensi dan recall-nya tetap optimal. Saya juga melakukan fine-tuning ulang pada layer attention-nya menggunakan teknik LoRA dengan rank yang dikompresi agar sinkron dengan batasan VRAM di server produksi saya. Saya menulis ulang custom CUDA kernel untuk mempercepat operasi matrix multiplication pada proses query-nya supaya bottleneck di bagian vektor search-nya bisa tereliminasi. Semua logika ini saya implementasikan lewat CI/CD pipeline yang terintegrasi dengan Docker container, sehingga setiap perubahan weights langsung terefleksi ke endpoint API yang saya bangun menggunakan FastAPI dengan asinkronitas penuh.",70,60,80,85,40,30,4,impact_missing;measurable_result_missing;over_engineering_focus,True,impact,65.25,0.6525,Average,1,0,0,1,1,137
AQD-095498,Information & Technology,Data & AI,AI Engineer,Adaptability & Problem Solving,Pernahkah kamu menghadapi situasi di mana spesifikasi proyek tiba-tiba berubah padahal tenggat waktu sudah dekat? Ceritakan bagaimana kamu merespons dan menyelesaikannya.,"Pernah, ini pengalaman yang cukup krusial bagi saya. Saat itu, saya sedang mengembangkan model fine-tuning untuk klasifikasi intent, namun karena kekeliruan saya dalam membaca dokumentasi API versi terbaru, saya tidak sengaja menerapkan skema data yang tidak kompatibel dengan pipeline produksi. Hal ini menyebabkan sistem down total saat integrasi dua hari sebelum deadline. Saya segera mengakui kesalahan tersebut kepada tim. Untuk merespons, saya menggunakan metode mitigasi cepat: saya melakukan rollback ke versi stabil, kemudian mengimplementasikan wrapper untuk menangani skema lama sekaligus melakukan transformasi data on-the-fly. Saya bekerja ekstra selama 36 jam untuk membangun kembali data pipeline tersebut menggunakan script Python yang lebih modular. Akhirnya, sistem berhasil kembali online tepat waktu. Bahkan, pendekatan baru ini justru meningkatkan akurasi model sebesar 12% dan mengurangi latensi inferensi dari 200ms menjadi 150ms karena efisiensi pipeline yang saya bangun ulang.",95,98,95,92,95,100,5,,False,none,95.65,0.9565,Strong,1,1,1,1,1,134
AQD-2C18EE,Information & Technology,Data & AI,AI Engineer,Resilience & Handling Failure,"Di dunia IT, bikin error atau sistem nge-bug itu hal biasa. Coba ceritakan satu pengalamanmu saat melakukan kesalahan cukup fatal di sebuah project. Apa yang kamu lakukan untuk memperbaikinya?","Waduh, kalau soal error fatal sih saya sering banget ya. Dulu waktu ngerjain project, saya pakai stack yang kompleks banget. Saya integrasiin Python sama PyTorch buat modelnya, terus buat deployment-nya saya pake Docker, Kubernetes, Terraform, sama AWS Lambda. Terus database-nya saya combine PostgreSQL, Redis, sama MongoDB buat caching-nya. Gak ketinggalan juga saya pake FastAPI, React, Redux, sama Typescript buat frontend-nya. Saya juga nerapin Kafka buat message broker, ELK stack buat monitoring, sama Prometheus buat alerting. Jadi pas sistemnya nge-crash karena issue scaling di microservices, saya langsung fokus troubleshoot infrastruktur pake Ansible biar semuanya bisa running lagi dengan cepat pakai sistem CI/CD Jenkins dan ArgoCD. Pokoknya semua tech stack modern itu saya pake semua lah biar performanya optimal.",35,20,20,40,30,20,1,context_missing;measurable_result_missing;buzzword_salad,True,context,27.75,0.2775,Weak,1,0,0,0,0,117
AQD-424DD1,Information & Technology,Data & AI,AI Engineer,Resilience & Handling Failure,"Di dunia IT, bikin error atau sistem nge-bug itu hal biasa. Coba ceritakan satu pengalamanmu saat melakukan kesalahan cukup fatal di sebuah project. Apa yang kamu lakukan untuk memperbaikinya?","Jadi, waktu itu kami sedang mendeploy model LLM untuk sistem internal perusahaan. Kami melakukan kesalahan fatal saat konfigurasi parameter inference yang membuat resource GPU melonjak drastis sampai server down total selama empat jam. Dampaknya, produktivitas tim operasional terganggu secara signifikan. Namun, kami segera melakukan rollback versi model ke yang sebelumnya stabil. Setelah itu, kami melakukan audit mendalam bersama-sama. Kami berhasil melakukan optimasi batch processing dan caching strategy. Hasilnya sangat memuaskan, karena setelah perbaikan itu, latency sistem kami turun sebesar 40% dan throughput request meningkat dua kali lipat dibanding sebelum bug terjadi. Kami merasa bangga karena proyek itu akhirnya sukses dan mendapat apresiasi dari manajemen karena kestabilan sistem yang tercapai berkat kerja keras tim kami dalam menyelesaikan masalah tersebut.",70,60,50,65,70,50,3,contribution_unclear;over-reliance_on_we;lacks_individual_accountability,True,contribution,61.25,0.6125,Average,1,1,1,1,1,118
